#1
double t_data(1345,16)	#t	S.O2	S.I	S.S	S.NH	S.N2	S.NO	S.ALK	X.I	X.S	X.H	X.A	X.STO	X.SS	d1$S.P	Q
8.313	0	30	40.58	20.1	0	0	7	15.2	107.8	13.67	0	0	102.5	5.48511	11500
8.323	0	30	40.89	20.4	0	0	7	15.31	106.8	13.57	0	0	101.7	5.53305666666667	11720
8.333	0	30	41.17	20.82	0	0	7	15.26	106.1	13.49	0	0	101.2	5.58808333333333	11750
8.344	0	30	41.86	21.17	0	0	7	14.84	105.3	13.35	0	0	100.1	5.6710825	11490
8.354	0	30	42.42	21.61	0	0	7	16.53	106	13.61	0	0	102.1	5.7629625	12860
8.365	0	30	43.95	22.14	0	0	7	16.08	107	13.67	0	0	102.5	5.9351575	12350
8.375	0	30	29.47	14.91	0	0	7	9.627	64.77	13.68	0	0	66.06	3.9569375	20190
8.385	0	30	32.76	16.22	0	0	7	11.15	60.52	14.56	0	0	64.67	4.33167083333333	28020
8.396	0	30	45.64	21.87	0	0	7	21.78	77.86	17.33	0	0	87.73	5.97327833333333	35860
8.406	0	30	43.38	20.57	0	0	7	21.8	75.02	19.84	0	0	87.5	5.66630166666667	43690
8.417	0	30	52.49	24	0	0	7	26.02	85.15	22.33	0	0	100.1	6.760905	44750
8.427	0	30	61	26.88	0	0	7	33.44	97.78	25.28	0	0	117.4	7.78058416666667	47250
8.438	0	30	68.66	29.35	0	0	7	41.9	111.2	28.55	0	0	136.2	8.70096083333333	49500
8.448	0	30	73.74	30.72	0	0	7	52.09	125.5	32.11	0	0	157.3	9.3227075	51870
8.458	0	30	73.32	30.35	0	0	7	57.71	137.6	35.21	0	0	172.9	9.31950083333333	52130
8.469	0	30	68.92	28.12	0	0	7	61.35	147.5	37.76	0	0	185	8.81327833333333	51910
8.479	0	30	62.99	25.12	0	0	7	64.88	155.9	39.9	0	0	195.5	8.11152333333333	51930
8.49	0	30	58.15	23.94	0	0	7	67.09	162.6	41.61	0	0	203.5	7.64013333333333	51720
8.5	0	30	53.67	22.38	0	0	7	66.7	166.9	42.75	0	0	207.3	7.15062833333333	50930
8.51	0	30	46.73	19.69	0	0	7	55.39	163.5	42.3	0	0	195.9	6.2961325	47040
8.521	0	30	42.72	18.13	0	0	7	51.42	160	41.68	0	0	189.9	5.80654666666667	45840
8.531	0	30	39.22	17.15	0	0	7	48.88	156.9	41.03	0	0	185.1	5.41367583333333	45170
8.542	0	30	37.78	16.49	0	0	7	47.16	154.1	40.41	0	0	181.3	5.2233925	44780
8.552	0	30	36.87	16.08	0	0	7	45.63	151.5	39.83	0	0	177.7	5.09863583333333	44440
8.563	0	30	35.54	15.18	0	0	7	40.38	145.3	38.76	0	0	168.3	4.87308416666667	42760
8.573	0	30	37.23	15.52	0	0	7	45.6	147.9	38.75	0	0	174.2	5.0689475	44940
8.583	0	30	37.22	15.37	0	0	7	43.18	145.6	38.37	0	0	170.4	5.03983416666667	44110
8.594	0	30	36.99	14.83	0	0	7	40.66	142.4	37.78	0	0	165.6	4.95605083333333	43320
8.604	0	30	35.97	14.46	0	0	7	37.32	137.8	36.94	0	0	159	4.81256083333333	42250
8.615	0	30	34.04	13.82	0	0	7	35.73	134.3	36.17	0	0	154.7	4.58063083333333	41880
8.625	0	30	32.19	13.67	0	0	7	35.09	132	35.56	0	0	152	4.4038725	41860
8.635	0	30	30.78	13.54	0	0	7	33.05	128.4	34.83	0	0	147.2	4.25482583333333	41240
8.646	0	30	30.52	13.87	0	0	7	33.07	126.9	34.33	0	0	145.7	4.256035	41470
8.656	0	30	30.29	13.92	0	0	7	31.12	123.5	33.67	0	0	141.2	4.2225175	40820
8.667	0	30	30.45	13.72	0	0	7	29.81	120.5	33.02	0	0	137.5	4.2038725	40460
8.677	0	30	31.24	13.72	0	0	7	28.37	117.3	32.35	0	0	133.5	4.25400833333333	40030
8.688	0	30	32.37	13.93	0	0	7	26.36	113.2	31.56	0	0	128.3	4.34387	39330
8.698	0	30	31.91	13.75	0	0	7	25	109.7	30.79	0	0	124.1	4.27368583333333	38930
8.708	0	30	30.76	13.32	0	0	7	23.65	106.3	30.03	0	0	119.9	4.12564666666667	38510
8.719	0	30	28.47	12.76	0	0	7	22.78	103.5	29.35	0	0	116.7	3.87484833333333	38320
8.729	0	30	27.81	12.67	0	0	7	22.16	101.2	28.75	0	0	114.1	3.80307583333333	38220
8.74	0	30	28.01	13.01	0	0	7	23.47	102.1	28.55	0	0	115.6	3.85540166666667	39110
8.75	0	30	31.07	14.54	0	0	7	30.19	110.1	29.45	0	0	127.3	4.28857	42490
8.76	0	30	31.4	14.71	0	0	7	28.92	110.3	29.78	0	0	126.7	4.32728416666667	41600
8.771	0	30	33.29	15.41	0	0	7	30.54	112.8	30.26	0	0	130.2	4.5572575	42230
8.781	0	30	32.07	15.75	0	0	7	28.62	111.6	30.29	0	0	127.9	4.4731125	41170
8.792	0	30	30.99	15.24	0	0	7	25.91	108.2	29.92	0	0	123	4.3191725	39850
8.802	0	30	28.9	13.12	0	0	7	20.98	100.1	28.88	0	0	112.5	3.92316	37450
8.813	0	30	31.76	14.25	0	0	7	22.08	100.2	28.41	0	0	113	4.26015166666667	38340
8.823	0	30	35.21	15.63	0	0	7	29.12	108.7	29.23	0	0	125.3	4.71606333333333	42020
8.833	0	30	36.89	16.33	0	0	7	32.62	114	30.22	0	0	132.6	4.9455025	43370
8.844	0	30	38.66	17.28	0	0	7	33.2	116.6	30.95	0	0	135.5	5.18314166666667	43270
8.854	0	30	42.06	18.78	0	0	7	38.03	122.7	32.13	0	0	144.7	5.6296425	45050
8.865	0	30	40.16	17.79	0	0	7	30.85	118	31.89	0	0	135.5	5.3467125	41540
8.875	0	30	39.35	17.51	0	0	7	25.92	111.4	31.05	0	0	126.3	5.21654083333333	39320
8.885	0	30	42.5	18.55	0	0	7	29.43	114.6	31.11	0	0	131.3	5.58867666666667	41190
8.896	0	30	47.85	20.51	0	0	7	42.19	127	32.93	0	0	151.6	6.28509916666667	46590
8.906	0	30	46.13	19.42	0	0	7	37.89	127.1	33.47	0	0	148.8	6.03696416666667	44230
8.917	0	30	45.39	19.43	0	0	7	37.62	128.1	33.83	0	0	149.7	5.97927416666667	43900
8.927	0	30	45.01	19.56	0	0	7	39.08	130.4	34.3	0	0	152.8	5.97041	44340
8.938	0	30	41.55	18.34	0	0	7	32.61	124.8	33.73	0	0	143.3	5.53843083333333	41530
8.948	0	30	44.65	20.07	0	0	7	46	136.1	35.24	0	0	163	6.02713	46980
8.958	0	30	42.52	19.2	0	0	7	43.92	137.6	35.88	0	0	163.1	5.77554166666667	45690
8.969	0	30	39.77	18.1	0	0	7	42.11	137.6	36.09	0	0	161.9	5.44808416666667	44780
8.979	0	30	37.95	17.19	0	0	7	40.53	136.8	36.07	0	0	160.1	5.21222416666667	44090
8.99	0	30	36.33	16.51	0	0	7	38.52	135	35.82	0	0	157	5.00736166666667	43310
9	0	30	32.61	15.5	0	0	7	32.62	128.1	34.86	0	0	146.7	4.568285	41020
9.01	0	30	31.6	15.48	0	0	7	31.96	125.6	34.16	0	0	143.8	4.47163416666667	41010
9.021	0	30	30.16	15.17	0	0	7	25.85	112.3	31.42	0	0	127.2	4.25914666666667	39120
9.031	0	30	30.16	15.37	0	0	7	25.35	111.8	31.41	0	0	126.4	4.27110666666667	38850
9.042	0	30	31.04	15.94	0	0	7	24.26	109	30.82	0	0	123.1	4.37861833333333	38510
9.052	0	30	32.03	16.58	0	0	7	22.74	105.8	30.26	0	0	119.1	4.4984275	37890
9.063	0	30	33.61	17.64	0	0	7	21.57	103	29.71	0	0	115.7	4.70446666666667	37450
9.073	0	30	33.15	17.32	0	0	7	20.12	99.46	29.05	0	0	111.5	4.62170083333333	36860
9.083	0	30	31.13	16.44	0	0	7	19.31	99.83	29.67	0	0	111.6	4.3792675	36120
9.094	0	30	30.21	16.33	0	0	7	18.76	96.43	28.59	0	0	107.8	4.2792025	36210
9.104	0	30	27.89	15.26	0	0	7	17.7	92.36	27.55	0	0	103.2	3.97969083333333	35970
9.115	0	30	26.15	14.57	0	0	7	15.04	86.19	26.77	0	0	96	3.74607583333333	34490
9.125	0	30	21.58	12.88	0	0	7	13.15	80.99	26.04	0	0	90.14	3.1994875	33420
9.135	0	30	21.11	11.59	0	0	7	11.6	75.41	24.94	0	0	83.96	3.02754	32660
9.146	0	30	18.83	10.18	0	0	7	10.29	69.94	23.7	0	0	77.95	2.6971475	32060
9.156	0	30	16.88	8.995	0	0	7	9.065	64.5	22.45	0	0	72.01	2.41225083333333	31450
9.167	0	30	16.71	8.808	0	0	7	9.245	62.72	21.23	0	0	69.89	2.37666916666667	32080
9.177	0	30	15.59	8.128	0	0	7	8.19	57.83	20.03	0	0	64.54	2.20640416666667	31550
9.188	0	30	14.9	7.569	0	0	7	8.176	56.34	19.24	0	0	62.81	2.09712166666667	31880
9.198	0	30	15.99	8.13	0	0	7	8.965	56.5	18.38	0	0	62.88	2.23752166666667	33100
9.208	0	30	15.55	7.898	0	0	7	7.944	52.94	17.74	0	0	58.97	2.16560916666667	32320
9.219	0	30	16.14	8.277	0	0	7	8.725	54.33	17.56	0	0	60.46	2.25432416666667	33270
9.229	0	30	16.54	8.369	0	0	7	8.814	53.59	17.12	0	0	59.65	2.29287166666667	33610
9.24	0	30	16.38	8.344	0	0	7	8.757	53.29	17.03	0	0	59.31	2.276515	33600
9.25	0	30	15.49	7.855	0	0	7	7.672	50.91	17.02	0	0	56.7	2.1491725	32380
9.26	0	30	15.52	7.825	0	0	7	7.681	50.87	16.99	0	0	56.66	2.148865	32410
9.271	0	30	14.93	7.558	0	0	7	6.961	48.36	16.59	0	0	53.93	2.06667583333333	31770
9.281	0	30	15.05	7.562	0	0	7	7.03	47.96	16.29	0	0	53.46	2.07566083333333	32010
9.292	0	30	14.86	7.434	0	0	7	6.678	46.26	15.85	0	0	51.59	2.04239166666667	31810
9.302	0	30	15.09	7.481	0	0	7	6.671	45.71	15.56	0	0	50.95	2.06317083333333	31950
9.313	0	30	15.47	7.661	0	0	7	6.823	45.49	15.25	0	0	50.67	2.10944166666667	32320
9.323	0	30	15.98	7.972	0	0	7	7.118	45.74	15.03	0	0	50.92	2.17975083333333	32830
9.333	0	30	16.06	8.125	0	0	7	7.058	45.44	14.95	0	0	50.58	2.19853666666667	32800
9.344	0	30	16.18	8.182	0	0	7	6.932	45.28	15.01	0	0	50.41	2.2119575	32600
9.354	0	30	17.03	8.674	0	0	7	7.578	46.74	15.04	0	0	52.02	2.33080583333333	33410
9.365	0	30	18.06	9.096	0	0	7	7.99	47.48	15	0	0	52.85	2.45604083333333	33950
9.375	0	30	22.58	11.42	0	0	7	10.86	52.49	15.21	0	0	58.91	3.05391	37240
9.385	0	30	27.72	13.73	0	0	7	11.09	53.6	15.53	0	0	60.16	3.67885083333333	37230
9.396	0	30	37.27	17.86	0	0	7	16.1	60.74	16.37	0	0	69.91	4.86209166666667	41800
9.406	0	30	44.77	21.23	0	0	7	21.05	66.8	17.44	0	0	78.97	5.80623916666667	45420
9.417	0	30	52.51	24.01	0	0	7	22.99	75.17	19.71	0	0	88.4	6.71873333333333	44780
9.427	0	30	60.61	26.71	0	0	7	29.44	87.64	22.7	0	0	104.8	7.684645	46840
9.438	0	30	67.72	28.95	0	0	7	35.17	97.32	25.04	0	0	118.1	8.51676	48520
9.448	0	30	72.68	30.28	0	0	7	42.96	108.5	27.78	0	0	134.4	9.10663916666667	50710
9.458	0	30	72.32	29.94	0	0	7	48.06	119.9	30.71	0	0	149	9.10554666666667	51000
9.469	0	30	68.15	27.81	0	0	7	52.75	131.6	33.69	0	0	163.5	8.63825416666667	51010
9.479	0	30	62.05	24.74	0	0	7	56.13	141.7	36.29	0	0	175.6	7.92139833333333	50710
9.49	0	30	54.55	22.46	0	0	7	50.52	148.7	38.48	0	0	178.3	7.1104875	47090
9.5	0	30	49.8	20.76	0	0	7	49.51	154.3	40.2	0	0	183	6.58947833333333	45810
9.51	0	30	45.8	19.3	0	0	7	49.95	155.7	40.57	0	0	184.7	6.14037083333333	45810
9.521	0	30	41.91	17.79	0	0	7	47.14	154.3	40.47	0	0	181.4	5.67556333333333	44750
9.531	0	30	38.87	17	0	0	7	46.72	153.5	40.27	0	0	180.3	5.3527125	44680
9.542	0	30	35.56	15.52	0	0	7	38.96	147.5	39.76	0	0	169.6	4.9059875	41750
9.552	0	30	37.68	16.44	0	0	7	48.47	152	39.62	0	0	180.1	5.207775	45680
9.563	0	30	37.13	15.86	0	0	7	45.48	146.7	38.39	0	0	172.9	5.08528	45060
9.573	0	30	36.28	15.12	0	0	7	42.53	147.3	39	0	0	171.6	4.94363583333333	43550
9.583	0	30	36.19	14.95	0	0	7	40.6	146.6	39.13	0	0	169.7	4.91342166666667	42690
9.594	0	30	34.36	13.78	0	0	7	33.82	140.1	38.65	0	0	159.4	4.61695916666667	40000
9.604	0	30	32.61	13.11	0	0	7	29.39	133.9	38	0	0	150.9	4.37854333333333	38270
9.615	0	30	35.88	14.57	0	0	7	41.96	138.9	36.5	0	0	163	4.83393666666667	44510
9.625	0	30	32.54	13.82	0	0	7	35.13	129	34.55	0	0	149	4.433905	42350
9.635	0	30	30.43	13.39	0	0	7	32.75	130.4	35.59	0	0	149	4.21975416666667	40760
9.646	0	30	30.76	13.98	0	0	7	34.85	131.4	35.39	0	0	151.2	4.30674	41820
9.656	0	30	27.95	12.85	0	0	7	25.83	120.9	34.65	0	0	136.1	3.910805	37790
9.667	0	30	27.71	12.48	0	0	7	24.25	118.5	34.48	0	0	132.9	3.84595166666667	37050
9.677	0	30	30.21	13.27	0	0	7	26.32	116.7	32.83	0	0	131.9	4.12123583333333	38760
9.688	0	30	31.83	13.69	0	0	7	24.91	110.7	31.17	0	0	125.1	4.26611416666667	38710
9.698	0	30	32.08	13.82	0	0	7	25.11	109.1	30.5	0	0	123.5	4.29202333333333	39130
9.708	0	30	30.79	13.33	0	0	7	23.57	105.8	29.88	0	0	119.4	4.1262525	38540
9.719	0	30	28.23	12.65	0	0	7	22.53	104	29.67	0	0	117.2	3.84733	38030
9.729	0	30	27.45	12.5	0	0	7	21.77	102	29.23	0	0	114.7	3.76007083333333	37770
9.74	0	30	27.23	12.65	0	0	7	21.89	100.7	28.68	0	0	113.5	3.75005666666667	38090
9.75	0	30	27.97	13.09	0	0	7	21.53	98.44	27.98	0	0	111	3.8387475	38210
9.76	0	30	28.82	13.5	0	0	7	21.33	97.49	27.7	0	0	109.9	3.94032	38210
9.771	0	30	30.13	13.94	0	0	7	21.14	96.7	27.49	0	0	109	4.08269083333333	38190
9.781	0	30	32.98	16.19	0	0	7	27.89	102	27.29	0	0	117.9	4.5497325	42440
9.792	0	30	32.48	15.97	0	0	7	26.73	100.7	27.12	0	0	115.9	4.48061583333333	41840
9.802	0	30	32.05	14.55	0	0	7	27.22	104.9	28.41	0	0	120.4	4.34343166666667	41390
9.813	0	30	34.65	15.55	0	0	7	28.7	108.2	29.15	0	0	124.5	4.65998583333333	41820
9.823	0	30	32.2	14.29	0	0	7	23.13	104.6	29.61	0	0	118	4.31852333333333	38400
9.833	0	30	34.32	15.19	0	0	7	26.58	109.5	30.16	0	0	124.7	4.59987416666667	40100
9.844	0	30	38.75	17.32	0	0	7	31.81	111	29.44	0	0	129.2	5.17003666666667	43390
9.854	0	30	39.49	17.63	0	0	7	29.15	109.7	29.56	0	0	126.3	5.243975	41850
9.865	0	30	40.67	18.02	0	0	7	30.86	114.6	30.78	0	0	132.2	5.396825	42120
9.875	0	30	41.16	18.32	0	0	7	29.4	114.7	31.15	0	0	131.4	5.45817416666667	41150
9.885	0	30	39.78	17.37	0	0	7	24.99	111.9	31.57	0	0	126.3	5.23918166666667	38580
9.896	0	30	46.86	20.08	0	0	7	37.98	120.9	31.59	0	0	142.9	6.13168166666667	45350
9.906	0	30	45.36	19.09	0	0	7	33.12	115.9	30.74	0	0	134.8	5.88945	43340
9.917	0	30	44.02	18.85	0	0	7	33.1	121.4	32.52	0	0	140.3	5.77701333333333	42370
9.927	0	30	42.69	18.55	0	0	7	32.38	122.7	33.09	0	0	141.1	5.6431825	41730
9.938	0	30	36.92	16.3	0	0	7	23.44	114.3	33.23	0	0	128.2	4.91427583333333	37080
9.948	0	30	43.17	19.4	0	0	7	39.08	126.6	33.16	0	0	149.1	5.7912725	44970
9.958	0	30	40.07	18.09	0	0	7	32.36	117.7	31.47	0	0	136.2	5.36919916666667	42540
9.969	0	30	38.71	17.61	0	0	7	35.66	124.8	33.1	0	0	145.1	5.25181583333333	43340
9.979	0	30	36.17	16.39	0	0	7	32.64	123.6	33.33	0	0	142.2	4.92395916666667	41740
9.99	0	30	33.26	15.12	0	0	7	28.45	121.5	33.82	0	0	137.9	4.5538175	39430
10	0	30	30.07	14.29	0	0	7	25.33	117.7	33.64	0	0	132.5	4.194585	37920
10.01	0	30	29.35	14.38	0	0	7	25.08	115	32.71	0	0	129.6	4.1310875	38160
10.02	0	30	29.71	14.94	0	0	7	24.89	111.5	31.5	0	0	126	4.19598916666667	38560
10.03	0	30	33.05	16.84	0	0	7	31.86	114.9	30.67	0	0	133.1	4.66906333333333	42710
10.04	0	30	33.35	17.13	0	0	7	28.85	111.3	30.15	0	0	127.7	4.69459166666667	41370
10.05	0	30	35.99	18.63	0	0	7	32.14	116.6	31.16	0	0	134.9	5.06952166666667	42600
10.06	0	30	38.15	20.03	0	0	7	32.07	117.2	31.35	0	0	135.4	5.36783833333333	42450
10.07	0	30	30.88	16.13	0	0	7	18.56	103.9	31.95	0	0	115.8	4.34394	34850
10.08	0	30	29.94	15.81	0	0	7	19.12	105.8	32.34	0	0	117.9	4.247235	35030
10.09	0	30	28.99	15.66	0	0	7	17.75	98.08	29.97	0	0	109.3	4.1242725	35060
10.1	0	30	26.41	14.45	0	0	7	15.93	91.29	28.35	0	0	101.7	3.777925	34500
10.11	0	30	25.69	14.31	0	0	7	14.59	86.09	27.1	0	0	95.83	3.68393	34060
10.13	0	30	20.51	12.24	0	0	7	11.62	77.32	25.89	0	0	86.12	3.03879333333333	32350
10.14	0	30	20.78	11.41	0	0	7	11.11	73.9	24.75	0	0	82.31	2.9785225	32340
10.15	0	30	18.05	9.758	0	0	7	9.303	67.12	23.56	0	0	74.98	2.58324416666667	31270
10.16	0	30	16.43	8.756	0	0	7	8.466	62.5	22.25	0	0	69.91	2.3458575	30980
10.17	0	30	15.22	8.025	0	0	7	7.387	56.93	20.83	0	0	63.86	2.16110916666667	30450
10.18	0	30	14.19	7.399	0	0	7	6.526	52.2	19.58	0	0	58.73	2.00381416666667	30000
10.19	0	30	14.35	7.289	0	0	7	7.177	52.12	18.37	0	0	58.25	2.009715	31190
10.2	0	30	13.83	7.033	0	0	7	6.075	46.96	17.21	0	0	52.68	1.922975	30410
10.21	0	30	14.4	7.318	0	0	7	6.273	46.53	16.61	0	0	52.06	1.993915	30920
10.22	0	30	14.51	7.441	0	0	7	6.175	44.88	15.82	0	0	50.15	2.0070875	31180
10.23	0	30	15.03	7.605	0	0	7	6.323	44.33	15.29	0	0	49.46	2.06232916666667	31650
10.24	0	30	14.76	7.516	0	0	7	6.034	42.86	14.9	0	0	47.84	2.0261325	31480
10.25	0	30	15.2	7.707	0	0	7	6.335	43.21	14.67	0	0	48.17	2.08111333333333	32010
10.26	0	30	15.54	7.837	0	0	7	6.535	43.19	14.41	0	0	48.1	2.121115	32440
10.27	0	30	14.57	7.376	0	0	7	5.692	40.91	14.33	0	0	45.7	1.9911875	31320
10.28	0	30	14.54	7.307	0	0	7	5.74	41.11	14.36	0	0	45.91	1.98366083333333	31370
10.29	0	30	15	7.501	0	0	7	6.044	41.33	14.05	0	0	46.07	2.03996666666667	31980
10.3	0	30	15.36	7.615	0	0	7	6.17	41.19	13.82	0	0	45.89	2.079545	32300
10.31	0	30	14.75	7.305	0	0	7	5.552	39.61	13.81	0	0	44.22	1.9950975	31420
10.32	0	30	15.03	7.5	0	0	7	5.72	40.17	13.87	0	0	44.82	2.0373025	31620
10.33	0	30	15.16	7.666	0	0	7	5.657	39.63	13.67	0	0	44.22	2.05963416666667	31660
10.34	0	30	15.21	7.689	0	0	7	5.448	38.9	13.57	0	0	43.43	2.06238416666667	31410
10.35	0	30	16.48	8.396	0	0	7	6.303	40.86	13.49	0	0	45.49	2.23712416666667	32700
10.36	0	30	16.67	8.397	0	0	7	5.91	39.68	13.35	0	0	44.2	2.2475625	32220
10.38	0	30	18.36	9.292	0	0	7	5.923	40.2	13.61	0	0	44.8	2.46513666666667	32080
10.39	0	30	29.98	14.85	0	0	7	9.432	52.17	13.67	0	0	56.45	3.94977583333333	30040
10.4	0	30	56.64	27.14	0	0	7	20.77	76.84	13.68	0	0	83.47	7.32147083333333	28010
10.41	0	30	66.89	31.72	0	0	7	23.99	85.54	14.56	0	0	93.06	8.59874916666667	27450
10.42	0	30	84.56	38.67	0	0	7	31.6	107.4	17.33	0	0	117.2	10.75218	26880
10.43	0	30	105.8	46.61	0	0	7	44.11	134.4	19.84	0	0	148.8	13.3207316666667	26310
10.44	0	30	115.2	49.25	0	0	7	53.22	147.7	22.33	0	0	167.5	14.4043683333333	28450
10.45	0	30	120	50	0	0	7	64.48	163	25.28	0	0	189.6	14.9593675	30680
10.46	0	30	119	49.25	0	0	7	73.32	183.5	28.54	0	0	214	14.9121766666667	30930
10.47	0	30	112.1	45.74	0	0	7	81.98	206.9	32.1	0	0	240.8	14.1600366666667	30720
10.48	0	30	102.5	40.86	0	0	7	89.95	226.9	35.2	0	0	264	13.0454841666667	30740
10.49	0	30	94.81	39.03	0	0	7	95.89	243.8	37.75	0	0	283.1	12.3363516666667	30540
10.5	0	30	88.38	36.85	0	0	7	99.09	259.9	39.89	0	0	299.2	11.6854758333333	29790
10.51	0	30	81.29	34.25	0	0	7	91.86	282.5	41.6	0	0	312	10.9311225	26110
10.52	0	30	75.77	32.16	0	0	7	90.75	293.8	42.73	0	0	320.5	10.3329983333333	24980
10.53	0	30	70.37	30.78	0	0	7	87.8	292.8	42.29	0	0	317.2	9.75418083333333	24350
10.54	0	30	68.28	29.8	0	0	7	85.34	289.6	41.66	0	0	312.5	9.47777833333333	23980
10.55	0	30	67.03	29.24	0	0	7	83.02	286.1	41.01	0	0	307.6	9.30749	23660
10.56	0	30	66.77	28.52	0	0	7	76.96	286.6	40.4	0	0	303	9.20619	22070
10.57	0	30	67.08	27.96	0	0	7	81.99	276.3	39.81	0	0	298.6	9.16702833333333	24130
10.58	0	30	68.09	28.13	0	0	7	77.52	271.2	38.74	0	0	290.6	9.23168	23350
10.59	0	30	68.72	27.55	0	0	7	75.33	273.3	38.74	0	0	290.5	9.23643916666667	22600
10.6	0	30	68.31	27.46	0	0	7	71.67	273.5	38.36	0	0	287.7	9.18329083333333	21580
10.61	0	30	65.17	26.46	0	0	7	69.57	270.3	37.77	0	0	283.3	8.8185525	21230
10.63	0	30	61.65	26.18	0	0	7	68	264.4	36.93	0	0	277	8.47556333333333	21220
10.64	0	30	59.76	26.29	0	0	7	64.97	260.5	36.16	0	0	271.2	8.30375833333333	20620
10.65	0	30	58.95	26.79	0	0	7	64.46	255.4	35.54	0	0	266.6	8.25819916666667	20850
10.66	0	30	59.39	27.29	0	0	7	61.53	251.8	34.82	0	0	261.1	8.31409083333333	20230
10.67	0	30	60.21	27.12	0	0	7	59.78	249.1	34.32	0	0	257.4	8.3531275	19890
10.68	0	30	62.43	27.42	0	0	7	57.61	245.4	33.66	0	0	252.5	8.5420475	19490
10.69	0	30	65.87	28.33	0	0	7	54.85	242.3	33.01	0	0	247.6	8.88435166666667	18820
10.7	0	30	65.62	28.28	0	0	7	52.8	238.2	32.34	0	0	242.5	8.83783166666667	18440
10.71	0	30	64	27.71	0	0	7	50.58	233.3	31.55	0	0	236.6	8.63089416666667	18050
10.72	0	30	59.54	26.69	0	0	7	48.93	228.1	30.78	0	0	230.8	8.1500975	17860
10.73	0	30	58.34	26.57	0	0	7	47.52	222.6	30.02	0	0	225.1	8.01636	17780
10.74	0	30	57.34	26.62	0	0	7	48.28	215.8	29.34	0	0	220	7.91586916666667	18610
10.75	0	30	58.69	27.46	0	0	7	54.2	204.5	28.75	0	0	215.6	8.080075	21810
10.76	0	30	60.47	28.33	0	0	7	52.02	204.8	28.54	0	0	214.1	8.29437	20970
10.77	0	30	63.25	29.27	0	0	7	54.96	210	29.44	0	0	220.8	8.63205666666667	21560
10.78	0	30	62.37	30.63	0	0	7	53.35	214.6	29.77	0	0	223.3	8.68296	20560
10.79	0	30	62.22	30.59	0	0	7	51.37	220.9	30.25	0	0	226.9	8.68145166666667	19310
10.8	0	30	62.01	28.16	0	0	7	46.28	226.3	30.28	0	0	227.1	8.46327916666667	17040
10.81	0	30	66.41	29.8	0	0	7	47.59	221.6	29.91	0	0	224.3	8.95433416666667	17880
10.82	0	30	67.19	29.82	0	0	7	53.47	206.4	28.87	0	0	216.5	8.98872083333333	21360
10.83	0	30	68.47	30.3	0	0	7	55.31	200.3	28.4	0	0	213	9.12078583333333	22640
10.84	0	30	71.89	32.13	0	0	7	56.7	206.3	29.22	0	0	219.1	9.58376083333333	22540
10.85	0	30	75.64	33.77	0	0	7	62.45	209.5	30.22	0	0	226.6	10.0645341666667	24230
10.86	0	30	77.44	34.3	0	0	7	56.24	222.2	30.94	0	0	232	10.2813291666667	20910
10.88	0	30	80.08	35.64	0	0	7	53.33	235.7	32.12	0	0	240.9	10.6496566666667	18810
10.89	0	30	82.6	36.06	0	0	7	57.16	229.7	31.88	0	0	239.1	10.8876675	20580
10.9	0	30	83.84	35.93	0	0	7	67.55	211.8	31.04	0	0	232.8	10.9530875	25680
10.91	0	30	84.22	35.45	0	0	7	62.45	217.4	31.1	0	0	233.2	10.9468758333333	23440
10.92	0	30	83.38	35.7	0	0	7	65.37	230.9	32.92	0	0	246.9	10.9540991666667	23140
10.93	0	30	82	35.63	0	0	7	67.45	233.6	33.45	0	0	250.9	10.8497875	23550
10.94	0	30	80.14	35.38	0	0	7	61.45	242.9	33.82	0	0	253.6	10.6861033333333	20900
10.95	0	30	77.75	34.94	0	0	7	75.56	233.1	34.29	0	0	257.2	10.4657283333333	26040
10.96	0	30	75.62	34.14	0	0	7	71.23	232.3	33.72	0	0	252.9	10.2037675	24830
10.97	0	30	71.87	32.7	0	0	7	72.12	244.9	35.23	0	0	264.2	9.81825833333333	23970
10.98	0	30	69.46	31.47	0	0	7	71.67	251.1	35.86	0	0	269	9.53373666666667	23310
10.99	0	30	67.5	30.68	0	0	7	70.11	254.6	36.08	0	0	270.6	9.31213333333333	22580
11	0	30	63.63	30.25	0	0	7	64.21	260.3	36.06	0	0	270.4	8.95318083333333	20410
11.01	0	30	61.67	30.21	0	0	7	63.76	258.5	35.81	0	0	268.6	8.77899666666667	20410
11.02	0	30	61.72	31.05	0	0	7	50.75	226.7	30.83	0	0	231.2	8.69637	18620
11.03	0	30	62.16	31.67	0	0	7	49.25	223.2	30.27	0	0	227	8.7678375	18360
11.04	0	30	64.58	33.16	0	0	7	47.64	219.8	29.72	0	0	222.9	9.0755425	18040
11.05	0	30	67.85	35.12	0	0	7	45.3	216.2	29.06	0	0	217.9	9.49095333333333	17450
11.06	0	30	72.14	37.87	0	0	7	45.33	221.8	29.68	0	0	222.6	10.0968675	17030
11.07	0	30	72.47	37.87	0	0	7	42.5	214.9	28.6	0	0	214.5	10.0907966666667	16480
11.08	0	30	69.76	36.85	0	0	7	39.5	208.5	27.56	0	0	206.7	9.74786666666667	15780
11.09	0	30	67.5	36.47	0	0	7	38.55	202.4	26.78	0	0	200.8	9.50329666666667	15860
11.1	0	30	62.84	34.39	0	0	7	37.06	197.4	26.05	0	0	195.4	8.918295	15640
